Iteration result of potential using 2D Gauss-Seidel relaxation method

Parameters : 
x \in [0.00000000e+000, 1.00000000e+002], y \in [0.00000000e+000, 1.00000000e+002]
Boundary value : all 0 
n_x = 100, n_y = 100, max_dif_tar = 1.00000001e-010

iterations = 6697

       x             y           f(x)       
1.70000000e+001 4.50000000e+001 -3.29984614e-005
1.70000000e+001 4.60000000e+001 -3.32333875e-005
1.70000000e+001 4.70000000e+001 -3.34210672e-005
1.70000000e+001 4.80000000e+001 -3.35578115e-005
1.70000000e+001 4.90000000e+001 -3.36422054e-005
1.70000000e+001 5.00000000e+001 -3.36662706e-005
1.70000000e+001 5.10000000e+001 -3.36364319e-005
1.70000000e+001 5.20000000e+001 -3.35491059e-005
1.70000000e+001 5.30000000e+001 -3.34047909e-005
1.70000000e+001 5.40000000e+001 -3.32185518e-005
1.70000000e+001 5.50000000e+001 -3.29756440e-005
1.70000000e+001 5.60000000e+001 -3.26695226e-005
1.70000000e+001 5.70000000e+001 -3.23267413e-005
1.70000000e+001 5.80000000e+001 -3.19392711e-005
1.70000000e+001 5.90000000e+001 -3.15088218e-005
1.70000000e+001 6.00000000e+001 -3.10383512e-005
1.70000000e+001 6.10000000e+001 -3.05334142e-005
1.70000000e+001 6.20000000e+001 -2.99938274e-005
1.70000000e+001 6.30000000e+001 -2.94215097e-005
1.70000000e+001 6.40000000e+001 -2.88178526e-005
1.70000000e+001 6.50000000e+001 -2.81830362e-005
1.70000000e+001 6.60000000e+001 -2.75206785e-005
1.70000000e+001 6.70000000e+001 -2.68340264e-005
1.70000000e+001 6.80000000e+001 -2.61252480e-005
1.70000000e+001 6.90000000e+001 -2.53964154e-005
1.70000000e+001 7.00000000e+001 -2.46495310e-005
1.70000000e+001 7.10000000e+001 -2.38866451e-005
1.70000000e+001 7.20000000e+001 -2.31097074e-005
1.70000000e+001 7.30000000e+001 -2.23205570e-005
1.70000000e+001 7.40000000e+001 -2.15208984e-005
1.70000000e+001 7.50000000e+001 -2.07123176e-005
1.70000000e+001 7.60000000e+001 -1.98962807e-005
1.70000000e+001 7.70000000e+001 -1.90741375e-005
1.70000000e+001 7.80000000e+001 -1.82471249e-005
1.70000000e+001 7.90000000e+001 -1.74163579e-005
1.70000000e+001 8.00000000e+001 -1.65828296e-005
1.70000000e+001 8.10000000e+001 -1.57474133e-005
1.70000000e+001 8.20000000e+001 -1.49108637e-005
1.70000000e+001 8.30000000e+001 -1.40738184e-005
1.70000000e+001 8.40000000e+001 -1.32368150e-005
1.70000000e+001 8.50000000e+001 -1.24002927e-005
1.70000000e+001 8.60000000e+001 -1.15646044e-005
1.70000000e+001 8.70000000e+001 -1.07300211e-005
1.70000000e+001 8.80000000e+001 -9.89674118e-006
1.70000000e+001 8.90000000e+001 -9.06489913e-006
1.70000000e+001 9.00000000e+001 -8.23456776e-006
1.70000000e+001 9.10000000e+001 -7.40577070e-006
1.70000000e+001 9.20000000e+001 -6.57848068e-006
1.70000000e+001 9.30000000e+001 -5.75263175e-006
1.70000000e+001 9.40000000e+001 -4.92811978e-006
1.70000000e+001 9.50000000e+001 -4.10481061e-006
1.70000000e+001 9.60000000e+001 -3.28254328e-006
1.70000000e+001 9.70000000e+001 -2.46113450e-006
1.70000000e+001 9.80000000e+001 -1.64038443e-006
1.70000000e+001 9.90000000e+001 -8.20080061e-007
1.70000000e+001 1.00000000e+002 0.00000000e+000
1.80000000e+001 0.00000000e+000 0.00000000e+000
1.80000000e+001 1.00000000e+000 -8.68163738e-007
1.80000000e+001 2.00000000e+000 -1.73658907e-006
1.80000000e+001 3.00000000e+000 -2.60553134e-006
1.80000000e+001 4.00000000e+000 -3.47523678e-006
1.80000000e+001 5.00000000e+000 -4.34593767e-006
1.80000000e+001 6.00000000e+000 -5.21784796e-006
1.80000000e+001 7.00000000e+000 -6.09115796e-006
1.80000000e+001 8.00000000e+000 -6.96603001e-006
1.80000000e+001 9.00000000e+000 -7.84259191e-006
1.80000000e+001 1.00000000e+001 -8.72093369e-006
1.80000000e+001 1.10000000e+001 -9.60109992e-006
1.80000000e+001 1.20000000e+001 -1.04830870e-005
1.80000000e+001 1.30000000e+001 -1.13668339e-005
1.80000000e+001 1.40000000e+001 -1.22522197e-005
1.80000000e+001 1.50000000e+001 -1.31390552e-005
1.80000000e+001 1.60000000e+001 -1.40270777e-005
1.80000000e+001 1.70000000e+001 -1.49159450e-005
1.80000000e+001 1.80000000e+001 -1.58052317e-005
1.80000000e+001 1.90000000e+001 -1.66944210e-005
1.80000000e+001 2.00000000e+001 -1.75829009e-005
1.80000000e+001 2.10000000e+001 -1.84699638e-005
1.80000000e+001 2.20000000e+001 -1.93548003e-005
1.80000000e+001 2.30000000e+001 -2.02364972e-005
1.80000000e+001 2.40000000e+001 -2.11140359e-005
1.80000000e+001 2.50000000e+001 -2.19862959e-005
1.80000000e+001 2.60000000e+001 -2.28520585e-005
1.80000000e+001 2.70000000e+001 -2.37100085e-005
1.80000000e+001 2.80000000e+001 -2.45587507e-005
1.80000000e+001 2.90000000e+001 -2.53967992e-005
1.80000000e+001 3.00000000e+001 -2.62223875e-005
1.80000000e+001 3.10000000e+001 -2.70311557e-005
1.80000000e+001 3.20000000e+001 -2.78187654e-005
1.80000000e+001 3.30000000e+001 -2.85825590e-005
1.80000000e+001 3.40000000e+001 -2.93233861e-005
1.80000000e+001 3.50000000e+001 -3.00397769e-005
1.80000000e+001 3.60000000e+001 -3.07297450e-005
1.80000000e+001 3.70000000e+001 -3.13890050e-005
1.80000000e+001 3.80000000e+001 -3.20103318e-005
1.80000000e+001 3.90000000e+001 -3.25960136e-005
1.80000000e+001 4.00000000e+001 -3.31432639e-005
1.80000000e+001 4.10000000e+001 -3.36467092e-005
1.80000000e+001 4.20000000e+001 -3.41142586e-005
1.80000000e+001 4.30000000e+001 -3.45354674e-005
1.80000000e+001 4.40000000e+001 -3.49123547e-005
1.80000000e+001 4.50000000e+001 -3.52197058e-005
1.80000000e+001 4.60000000e+001 -3.54692093e-005
1.80000000e+001 4.70000000e+001 -3.56703422e-005
1.80000000e+001 4.80000000e+001 -3.58210928e-005
1.80000000e+001 4.90000000e+001 -3.59092010e-005
1.80000000e+001 5.00000000e+001 -3.59379446e-005
1.80000000e+001 5.10000000e+001 -3.59054393e-005
1.80000000e+001 5.20000000e+001 -3.58098041e-005
1.80000000e+001 5.30000000e+001 -3.56486453e-005
1.80000000e+001 5.40000000e+001 -3.54408367e-005
1.80000000e+001 5.50000000e+001 -3.51739800e-005
1.80000000e+001 5.60000000e+001 -3.48446520e-005
1.80000000e+001 5.70000000e+001 -3.44749715e-005
1.80000000e+001 5.80000000e+001 -3.40583574e-005
1.80000000e+001 5.90000000e+001 -3.35900695e-005
1.80000000e+001 6.00000000e+001 -3.30833536e-005
1.80000000e+001 6.10000000e+001 -3.25402289e-005
1.80000000e+001 6.20000000e+001 -3.19577921e-005
1.80000000e+001 6.30000000e+001 -3.13405908e-005
1.80000000e+001 6.40000000e+001 -3.06893999e-005
1.80000000e+001 6.50000000e+001 -3.00045340e-005
1.80000000e+001 6.60000000e+001 -2.92914428e-005
1.80000000e+001 6.70000000e+001 -2.85527567e-005
1.80000000e+001 6.80000000e+001 -2.77906001e-005
1.80000000e+001 6.90000000e+001 -2.70073688e-005
1.80000000e+001 7.00000000e+001 -2.62051763e-005
1.80000000e+001 7.10000000e+001 -2.53864382e-005
1.80000000e+001 7.20000000e+001 -2.45533301e-005
1.80000000e+001 7.30000000e+001 -2.37078439e-005
1.80000000e+001 7.40000000e+001 -2.28518202e-005
1.80000000e+001 7.50000000e+001 -2.19869562e-005
1.80000000e+001 7.60000000e+001 -2.11148126e-005
1.80000000e+001 7.70000000e+001 -2.02368283e-005
1.80000000e+001 7.80000000e+001 -1.93543237e-005
1.80000000e+001 7.90000000e+001 -1.84684868e-005
1.80000000e+001 8.00000000e+001 -1.75803652e-005
1.80000000e+001 8.10000000e+001 -1.66908721e-005
1.80000000e+001 8.20000000e+001 -1.58007806e-005
1.80000000e+001 8.30000000e+001 -1.49107418e-005
1.80000000e+001 8.40000000e+001 -1.40212887e-005
1.80000000e+001 8.50000000e+001 -1.31328525e-005
1.80000000e+001 8.60000000e+001 -1.22457686e-005
1.80000000e+001 8.70000000e+001 -1.13602900e-005
1.80000000e+001 8.80000000e+001 -1.04765913e-005
1.80000000e+001 8.90000000e+001 -9.59477802e-006
1.80000000e+001 9.00000000e+001 -8.71489374e-006
1.80000000e+001 9.10000000e+001 -7.83693031e-006
1.80000000e+001 9.20000000e+001 -6.96082589e-006
1.80000000e+001 9.30000000e+001 -6.08647861e-006
1.80000000e+001 9.40000000e+001 -5.21374795e-006
1.80000000e+001 9.50000000e+001 -4.34246158e-006
1.80000000e+001 9.60000000e+001 -3.47241939e-006
1.80000000e+001 9.70000000e+001 -2.60339857e-006
1.80000000e+001 9.80000000e+001 -1.73515889e-006
1.80000000e+001 9.90000000e+001 -8.67446829e-007
1.80000000e+001 1.00000000e+002 0.00000000e+000
1.90000000e+001 0.00000000e+000 0.00000000e+000
1.90000000e+001 1.00000000e+000 -9.15349801e-007
1.90000000e+001 2.00000000e+000 -1.83100667e-006
1.90000000e+001 3.00000000e+000 -2.74727131e-006
1.90000000e+001 4.00000000e+000 -3.66443464e-006
1.90000000e+001 5.00000000e+000 -4.58277373e-006
1.90000000e+001 6.00000000e+000 -5.50254617e-006
1.90000000e+001 7.00000000e+000 -6.42398527e-006
1.90000000e+001 8.00000000e+000 -7.34729474e-006
1.90000000e+001 9.00000000e+000 -8.27264375e-006
1.90000000e+001 1.00000000e+001 -9.20016100e-006
1.90000000e+001 1.10000000e+001 -1.01299265e-005
1.90000000e+001 1.20000000e+001 -1.10619731e-005
1.90000000e+001 1.30000000e+001 -1.19962688e-005
1.90000000e+001 1.40000000e+001 -1.29327209e-005
1.90000000e+001 1.50000000e+001 -1.38711639e-005
1.90000000e+001 1.60000000e+001 -1.48113531e-005
1.90000000e+001 1.70000000e+001 -1.57529612e-005
1.90000000e+001 1.80000000e+001 -1.66955651e-005
1.90000000e+001 1.90000000e+001 -1.76386493e-005
1.90000000e+001 2.00000000e+001 -1.85815952e-005
1.90000000e+001 2.10000000e+001 -1.95236753e-005
1.90000000e+001 2.20000000e+001 -2.04640583e-005
1.90000000e+001 2.30000000e+001 -2.14017964e-005
1.90000000e+001 2.40000000e+001 -2.23358293e-005
1.90000000e+001 2.50000000e+001 -2.32649854e-005
1.90000000e+001 2.60000000e+001 -2.41879825e-005
1.90000000e+001 2.70000000e+001 -2.51034162e-005
1.90000000e+001 2.80000000e+001 -2.60097695e-005
1.90000000e+001 2.90000000e+001 -2.69053653e-005
1.90000000e+001 3.00000000e+001 -2.77882737e-005
1.90000000e+001 3.10000000e+001 -2.86561317e-005
1.90000000e+001 3.20000000e+001 -2.95068494e-005
1.90000000e+001 3.30000000e+001 -3.03256529e-005
1.90000000e+001 3.40000000e+001 -3.11207623e-005
1.90000000e+001 3.50000000e+001 -3.18908315e-005
1.90000000e+001 3.60000000e+001 -3.26333829e-005
1.90000000e+001 3.70000000e+001 -3.33405587e-005
1.90000000e+001 3.80000000e+001 -3.40106672e-005
1.90000000e+001 3.90000000e+001 -3.46427805e-005
1.90000000e+001 4.00000000e+001 -3.52341340e-005
1.90000000e+001 4.10000000e+001 -3.57732497e-005
1.90000000e+001 4.20000000e+001 -3.62736318e-005
1.90000000e+001 4.30000000e+001 -3.67370267e-005
1.90000000e+001 4.40000000e+001 -3.71424940e-005
1.90000000e+001 4.50000000e+001 -3.74764604e-005
1.90000000e+001 4.60000000e+001 -3.77460929e-005
1.90000000e+001 4.70000000e+001 -3.79633966e-005
1.90000000e+001 4.80000000e+001 -3.81317150e-005
1.90000000e+001 4.90000000e+001 -3.82188700e-005
1.90000000e+001 5.00000000e+001 -3.82572362e-005
1.90000000e+001 5.10000000e+001 -3.82200997e-005
1.90000000e+001 5.20000000e+001 -3.81153368e-005
1.90000000e+001 5.30000000e+001 -3.79338671e-005
1.90000000e+001 5.40000000e+001 -3.77006982e-005
1.90000000e+001 5.50000000e+001 -3.74077317e-005
1.90000000e+001 5.60000000e+001 -3.70594098e-005
1.90000000e+001 5.70000000e+001 -3.66620661e-005
1.90000000e+001 5.80000000e+001 -3.62152714e-005
1.90000000e+001 5.90000000e+001 -3.57086647e-005
1.90000000e+001 6.00000000e+001 -3.51648669e-005
1.90000000e+001 6.10000000e+001 -3.45810367e-005
1.90000000e+001 6.20000000e+001 -3.39546277e-005
1.90000000e+001 6.30000000e+001 -3.32903874e-005
1.90000000e+001 6.40000000e+001 -3.25901783e-005
1.90000000e+001 6.50000000e+001 -3.18543498e-005
1.90000000e+001 6.60000000e+001 -3.10878931e-005
1.90000000e+001 6.70000000e+001 -3.02950466e-005
1.90000000e+001 6.80000000e+001 -2.94771125e-005
1.90000000e+001 6.90000000e+001 -2.86373670e-005
1.90000000e+001 7.00000000e+001 -2.77774525e-005
1.90000000e+001 7.10000000e+001 -2.69006832e-005
1.90000000e+001 7.20000000e+001 -2.60094075e-005
1.90000000e+001 7.30000000e+001 -2.51057427e-005
1.90000000e+001 7.40000000e+001 -2.41916568e-005
1.90000000e+001 7.50000000e+001 -2.32689454e-005
1.90000000e+001 7.60000000e+001 -2.23392544e-005
1.90000000e+001 7.70000000e+001 -2.14041083e-005
1.90000000e+001 7.80000000e+001 -2.04649205e-005
1.90000000e+001 7.90000000e+001 -1.95229604e-005
1.90000000e+001 8.00000000e+001 -1.85793342e-005
1.90000000e+001 8.10000000e+001 -1.76349859e-005
1.90000000e+001 8.20000000e+001 -1.66907012e-005
1.90000000e+001 8.30000000e+001 -1.57471295e-005
1.90000000e+001 8.40000000e+001 -1.48047930e-005
1.90000000e+001 8.50000000e+001 -1.38641026e-005
1.90000000e+001 8.60000000e+001 -1.29253704e-005
1.90000000e+001 8.70000000e+001 -1.19888191e-005
1.90000000e+001 8.80000000e+001 -1.10545916e-005
1.90000000e+001 8.90000000e+001 -1.01227597e-005
1.90000000e+001 9.00000000e+001 -9.19333070e-006
1.90000000e+001 9.10000000e+001 -8.26625637e-006
1.90000000e+001 9.20000000e+001 -7.34143759e-006
1.90000000e+001 9.30000000e+001 -6.41872930e-006
1.90000000e+001 9.40000000e+001 -5.49794959e-006
1.90000000e+001 9.50000000e+001 -4.57888291e-006
1.90000000e+001 9.60000000e+001 -3.66128506e-006
1.90000000e+001 9.70000000e+001 -2.74488934e-006
1.90000000e+001 9.80000000e+001 -1.82941051e-006
1.90000000e+001 9.90000000e+001 -9.14550014e-007
1.90000000e+001 1.00000000e+002 0.00000000e+000
2.00000000e+001 0.00000000e+000 0.00000000e+000
2.00000000e+001 1.00000000e+000 -9.62234026e-007
2.00000000e+001 2.00000000e+000 -1.92482526e-006
2.00000000e+001 3.00000000e+000 -2.88812430e-006
2.00000000e+001 4.00000000e+000 -3.85247222e-006
2.00000000e+001 5.00000000e+000 -4.81819507e-006
2.00000000e+001 6.00000000e+000 -5.78560002e-006
2.00000000e+001 7.00000000e+000 -6.75496767e-006
2.00000000e+001 8.00000000e+000 -7.72654948e-006
2.00000000e+001 9.00000000e+000 -8.70056101e-006
2.00000000e+001 1.00000000e+001 -9.67717369e-006
2.00000000e+001 1.10000000e+001 -1.06565130e-005
2.00000000e+001 1.20000000e+001 -1.16386500e-005
2.00000000e+001 1.30000000e+001 -1.26235927e-005
2.00000000e+001 1.40000000e+001 -1.36112803e-005
2.00000000e+001 1.50000000e+001 -1.46015782e-005
2.00000000e+001 1.60000000e+001 -1.55942671e-005
2.00000000e+001 1.70000000e+001 -1.65890360e-005
2.00000000e+001 1.80000000e+001 -1.75854766e-005
2.00000000e+001 1.90000000e+001 -1.85830795e-005
2.00000000e+001 2.00000000e+001 -1.95812172e-005
2.00000000e+001 2.10000000e+001 -2.05791548e-005
2.00000000e+001 2.20000000e+001 -2.15760319e-005
2.00000000e+001 2.30000000e+001 -2.25708718e-005
2.00000000e+001 2.40000000e+001 -2.35625757e-005
2.00000000e+001 2.50000000e+001 -2.45499159e-005
2.00000000e+001 2.60000000e+001 -2.55315463e-005
2.00000000e+001 2.70000000e+001 -2.65059898e-005
2.00000000e+001 2.80000000e+001 -2.74716313e-005
2.00000000e+001 2.90000000e+001 -2.84267080e-005
2.00000000e+001 3.00000000e+001 -2.93693010e-005
2.00000000e+001 3.10000000e+001 -3.02974076e-005
2.00000000e+001 3.20000000e+001 -3.12094235e-005
2.00000000e+001 3.30000000e+001 -3.20911822e-005
2.00000000e+001 3.40000000e+001 -3.29432805e-005
2.00000000e+001 3.50000000e+001 -3.37694983e-005
2.00000000e+001 3.60000000e+001 -3.45619192e-005
2.00000000e+001 3.70000000e+001 -3.53224386e-005
2.00000000e+001 3.80000000e+001 -3.60427475e-005
2.00000000e+001 3.90000000e+001 -3.67253415e-005
2.00000000e+001 4.00000000e+001 -3.73654366e-005
2.00000000e+001 4.10000000e+001 -3.79386292e-005
2.00000000e+001 4.20000000e+001 -3.84700070e-005
2.00000000e+001 4.30000000e+001 -3.89627530e-005
2.00000000e+001 4.40000000e+001 -3.93932751e-005
2.00000000e+001 4.50000000e+001 -3.97549265e-005
2.00000000e+001 4.60000000e+001 -4.00566751e-005
2.00000000e+001 4.70000000e+001 -4.02920523e-005
2.00000000e+001 4.80000000e+001 -4.04595412e-005
2.00000000e+001 4.90000000e+001 -4.05606188e-005
2.00000000e+001 5.00000000e+001 -4.06111540e-005
2.00000000e+001 5.10000000e+001 -4.05760256e-005
2.00000000e+001 5.20000000e+001 -4.04606762e-005
2.00000000e+001 5.30000000e+001 -4.02626938e-005
2.00000000e+001 5.40000000e+001 -4.00033314e-005
2.00000000e+001 5.50000000e+001 -3.96834766e-005
2.00000000e+001 5.60000000e+001 -3.93160044e-005
2.00000000e+001 5.70000000e+001 -3.88863882e-005
2.00000000e+001 5.80000000e+001 -3.83983133e-005
2.00000000e+001 5.90000000e+001 -3.78623408e-005
2.00000000e+001 6.00000000e+001 -3.72865143e-005
2.00000000e+001 6.10000000e+001 -3.66567001e-005
2.00000000e+001 6.20000000e+001 -3.59825754e-005
2.00000000e+001 6.30000000e+001 -3.52685311e-005
2.00000000e+001 6.40000000e+001 -3.45197659e-005
2.00000000e+001 6.50000000e+001 -3.37338533e-005
2.00000000e+001 6.60000000e+001 -3.29108261e-005
2.00000000e+001 6.70000000e+001 -3.20625149e-005
2.00000000e+001 6.80000000e+001 -3.11855256e-005
2.00000000e+001 6.90000000e+001 -3.02876215e-005
2.00000000e+001 7.00000000e+001 -2.93666690e-005
2.00000000e+001 7.10000000e+001 -2.84295184e-005
2.00000000e+001 7.20000000e+001 -2.74779559e-005
2.00000000e+001 7.30000000e+001 -2.65141462e-005
2.00000000e+001 7.40000000e+001 -2.55401937e-005
2.00000000e+001 7.50000000e+001 -2.45579868e-005
2.00000000e+001 7.60000000e+001 -2.35692223e-005
2.00000000e+001 7.70000000e+001 -2.25754993e-005
2.00000000e+001 7.80000000e+001 -2.15783566e-005
2.00000000e+001 7.90000000e+001 -2.05791639e-005
2.00000000e+001 8.00000000e+001 -1.95790872e-005
2.00000000e+001 8.10000000e+001 -1.85790923e-005
2.00000000e+001 8.20000000e+001 -1.75799632e-005
2.00000000e+001 8.30000000e+001 -1.65823330e-005
2.00000000e+001 8.40000000e+001 -1.55867001e-005
2.00000000e+001 8.50000000e+001 -1.45934409e-005
2.00000000e+001 8.60000000e+001 -1.36028339e-005
2.00000000e+001 8.70000000e+001 -1.26150644e-005
2.00000000e+001 8.80000000e+001 -1.16302335e-005
2.00000000e+001 8.90000000e+001 -1.06483722e-005
2.00000000e+001 9.00000000e+001 -9.66944390e-006
2.00000000e+001 9.10000000e+001 -8.69335599e-006
2.00000000e+001 9.20000000e+001 -7.71996292e-006
2.00000000e+001 9.30000000e+001 -6.74907324e-006
2.00000000e+001 9.40000000e+001 -5.78045683e-006
2.00000000e+001 9.50000000e+001 -4.81384996e-006
2.00000000e+001 9.60000000e+001 -3.84896020e-006
2.00000000e+001 9.70000000e+001 -2.88547153e-006
2.00000000e+001 9.80000000e+001 -1.92304901e-006
2.00000000e+001 9.90000000e+001 -9.61344313e-007
2.00000000e+001 1.00000000e+002 0.00000000e+000
2.10000000e+001 0.00000000e+000 0.00000000e+000
2.10000000e+001 1.00000000e+000 -1.00876628e-006
2.10000000e+001 2.00000000e+000 -2.01794501e-006
2.10000000e+001 3.00000000e+000 -3.02794137e-006
2.10000000e+001 4.00000000e+000 -4.03915101e-006
2.10000000e+001 5.00000000e+000 -5.05195521e-006
2.10000000e+001 6.00000000e+000 -6.06671438e-006
2.10000000e+001 7.00000000e+000 -7.08376274e-006
2.10000000e+001 8.00000000e+000 -8.10340589e-006
2.10000000e+001 9.00000000e+000 -9.12590986e-006
2.10000000e+001 1.00000000e+001 -1.01514979e-005
2.10000000e+001 1.10000000e+001 -1.11803438e-005
2.10000000e+001 1.20000000e+001 -1.22125666e-005
2.10000000e+001 1.30000000e+001 -1.32482182e-005
2.10000000e+001 1.40000000e+001 -1.42872814e-005
2.10000000e+001 1.50000000e+001 -1.53296569e-005
2.10000000e+001 1.60000000e+001 -1.63751574e-005
2.10000000e+001 1.70000000e+001 -1.74234992e-005
2.10000000e+001 1.80000000e+001 -1.84742930e-005
2.10000000e+001 1.90000000e+001 -1.95270386e-005
2.10000000e+001 2.00000000e+001 -2.05811120e-005
2.10000000e+001 2.10000000e+001 -2.16357639e-005
2.10000000e+001 2.20000000e+001 -2.26901175e-005
2.10000000e+001 2.30000000e+001 -2.37431650e-005
2.10000000e+001 2.40000000e+001 -2.47937642e-005
2.10000000e+001 2.50000000e+001 -2.58406380e-005
2.10000000e+001 2.60000000e+001 -2.68823824e-005
2.10000000e+001 2.70000000e+001 -2.79174528e-005
2.10000000e+001 2.80000000e+001 -2.89441468e-005
2.10000000e+001 2.90000000e+001 -2.99606254e-005
2.10000000e+001 3.00000000e+001 -3.09649113e-005
2.10000000e+001 3.10000000e+001 -3.19547762e-005
2.10000000e+001 3.20000000e+001 -3.29285867e-005
2.10000000e+001 3.30000000e+001 -3.38743776e-005
2.10000000e+001 3.40000000e+001 -3.47862115e-005
2.10000000e+001 3.50000000e+001 -3.56743913e-005
2.10000000e+001 3.60000000e+001 -3.65220549e-005
2.10000000e+001 3.70000000e+001 -3.73332878e-005
2.10000000e+001 3.80000000e+001 -3.81022655e-005
2.10000000e+001 3.90000000e+001 -3.88324661e-005
2.10000000e+001 4.00000000e+001 -3.95123789e-005
2.10000000e+001 4.10000000e+001 -4.01316829e-005
2.10000000e+001 4.20000000e+001 -4.07024345e-005
2.10000000e+001 4.30000000e+001 -4.12192749e-005
2.10000000e+001 4.40000000e+001 -4.16761068e-005
2.10000000e+001 4.50000000e+001 -4.20610268e-005
2.10000000e+001 4.60000000e+001 -4.23835772e-005
2.10000000e+001 4.70000000e+001 -4.26451261e-005
2.10000000e+001 4.80000000e+001 -4.28228159e-005
2.10000000e+001 4.90000000e+001 -4.29298088e-005
2.10000000e+001 5.00000000e+001 -4.29811735e-005
2.10000000e+001 5.10000000e+001 -4.29594875e-005
2.10000000e+001 5.20000000e+001 -4.28353524e-005
2.10000000e+001 5.30000000e+001 -4.26095430e-005
2.10000000e+001 5.40000000e+001 -4.23277197e-005
2.10000000e+001 5.50000000e+001 -4.19932039e-005
2.10000000e+001 5.60000000e+001 -4.16013027e-005
2.10000000e+001 5.70000000e+001 -4.11433830e-005
2.10000000e+001 5.80000000e+001 -4.06211802e-005
2.10000000e+001 5.90000000e+001 -4.00535173e-005
2.10000000e+001 6.00000000e+001 -3.94344752e-005
2.10000000e+001 6.10000000e+001 -3.87587170e-005
2.10000000e+001 6.20000000e+001 -3.80376550e-005
2.10000000e+001 6.30000000e+001 -3.72755640e-005
2.10000000e+001 6.40000000e+001 -3.64760672e-005
2.10000000e+001 6.50000000e+001 -3.56377495e-005
2.10000000e+001 6.60000000e+001 -3.47559726e-005
2.10000000e+001 6.70000000e+001 -3.38492937e-005
2.10000000e+001 6.80000000e+001 -3.29130598e-005
2.10000000e+001 6.90000000e+001 -3.19547034e-005
2.10000000e+001 7.00000000e+001 -3.09721727e-005
2.10000000e+001 7.10000000e+001 -2.99728508e-005
2.10000000e+001 7.20000000e+001 -2.89588388e-005
2.10000000e+001 7.30000000e+001 -2.79327778e-005
2.10000000e+001 7.40000000e+001 -2.68970653e-005
2.10000000e+001 7.50000000e+001 -2.58536675e-005
2.10000000e+001 7.60000000e+001 -2.48042215e-005
2.10000000e+001 7.70000000e+001 -2.37503846e-005
2.10000000e+001 7.80000000e+001 -2.26939119e-005
2.10000000e+001 7.90000000e+001 -2.16363187e-005
2.10000000e+001 8.00000000e+001 -2.05788238e-005
2.10000000e+001 8.10000000e+001 -1.95223929e-005
2.10000000e+001 8.20000000e+001 -1.84677865e-005
2.10000000e+001 8.30000000e+001 -1.74155994e-005
2.10000000e+001 8.40000000e+001 -1.63662844e-005
2.10000000e+001 8.50000000e+001 -1.53201781e-005
2.10000000e+001 8.60000000e+001 -1.42775079e-005
2.10000000e+001 8.70000000e+001 -1.32384130e-005
2.10000000e+001 8.80000000e+001 -1.22029460e-005
2.10000000e+001 8.90000000e+001 -1.11710870e-005
2.10000000e+001 9.00000000e+001 -1.01427504e-005
2.10000000e+001 9.10000000e+001 -9.11779080e-006
2.10000000e+001 9.20000000e+001 -8.09601079e-006
2.10000000e+001 9.30000000e+001 -7.07716617e-006
2.10000000e+001 9.40000000e+001 -6.06097365e-006
2.10000000e+001 9.50000000e+001 -5.04711625e-006
2.10000000e+001 9.60000000e+001 -4.03524700e-006
2.10000000e+001 9.70000000e+001 -3.02499620e-006
2.10000000e+001 9.80000000e+001 -2.01597481e-006
2.10000000e+001 9.90000000e+001 -1.00778004e-006
2.10000000e+001 1.00000000e+002 0.00000000e+000
2.20000000e+001 0.00000000e+000 0.00000000e+000
2.20000000e+001 1.00000000e+000 -1.05489198e-006
2.20000000e+001 2.00000000e+000 -2.11025622e-006
2.20000000e+001 3.00000000e+000 -3.16655792e-006
2.20000000e+001 4.00000000e+000 -4.22425273e-006
2.20000000e+001 5.00000000e+000 -5.28378132e-006
2.20000000e+001 6.00000000e+000 -6.34556318e-006
2.20000000e+001 7.00000000e+000 -7.40999258e-006
2.20000000e+001 8.00000000e+000 -8.47743286e-006
2.20000000e+001 9.00000000e+000 -9.54820916e-006
2.20000000e+001 1.00000000e+001 -1.06226016e-005
2.20000000e+001 1.10000000e+001 -1.17008412e-005
2.20000000e+001 1.20000000e+001 -1.27830999e-005
2.20000000e+001 1.30000000e+001 -1.38694832e-005
2.20000000e+001 1.40000000e+001 -1.49600219e-005
2.20000000e+001 1.50000000e+001 -1.60546642e-005
2.20000000e+001 1.60000000e+001 -1.71532647e-005
2.20000000e+001 1.70000000e+001 -1.82555723e-005
2.20000000e+001 1.80000000e+001 -1.93612250e-005
2.20000000e+001 1.90000000e+001 -2.04697390e-005
2.20000000e+001 2.00000000e+001 -2.15804976e-005
2.20000000e+001 2.10000000e+001 -2.26927441e-005
2.20000000e+001 2.20000000e+001 -2.38055873e-005
2.20000000e+001 2.30000000e+001 -2.49179884e-005
2.20000000e+001 2.40000000e+001 -2.60287597e-005
2.20000000e+001 2.50000000e+001 -2.71365734e-005
2.20000000e+001 2.60000000e+001 -2.82399851e-005
2.20000000e+001 2.70000000e+001 -2.93373832e-005
2.20000000e+001 2.80000000e+001 -3.04269743e-005
2.20000000e+001 2.90000000e+001 -3.15068282e-005
2.20000000e+001 3.00000000e+001 -3.25750407e-005
2.20000000e+001 3.10000000e+001 -3.36282974e-005
2.20000000e+001 3.20000000e+001 -3.46605593e-005
2.20000000e+001 3.30000000e+001 -3.56712553e-005
2.20000000e+001 3.40000000e+001 -3.66464592e-005
