Iteration result of potential using 2D Gauss-Seidel relaxation method

Parameters : 
x \in [0.00000000e+000, 1.00000000e+002], y \in [0.00000000e+000, 1.00000000e+002]
Boundary value : all 0 
n_x = 100, n_y = 100, max_dif_tar = 1.00000001e-010

   omega    iterations
9.800000e-001 1019
9.815279e-001 1813
9.824722e-001 5732
9.840000e-001 14113
9.809443e-001 1613
9.805836e-001 801
9.803607e-001 797

\omega_b = 9.803607e-001, iteration =  797

       x             y           f(x)       
2.00000000e+000 1.60000000e+001 -1.54879308e-006
2.00000000e+000 1.70000000e+001 -1.64421795e-006
2.00000000e+000 1.80000000e+001 -1.73920978e-006
2.00000000e+000 1.90000000e+001 -1.83369218e-006
2.00000000e+000 2.00000000e+001 -1.92756875e-006
2.00000000e+000 2.10000000e+001 -2.02073488e-006
2.00000000e+000 2.20000000e+001 -2.11306133e-006
2.00000000e+000 2.30000000e+001 -2.20447077e-006
2.00000000e+000 2.40000000e+001 -2.29479724e-006
2.00000000e+000 2.50000000e+001 -2.38395819e-006
2.00000000e+000 2.60000000e+001 -2.47176558e-006
2.00000000e+000 2.70000000e+001 -2.55804639e-006
2.00000000e+000 2.80000000e+001 -2.64269875e-006
2.00000000e+000 2.90000000e+001 -2.72550119e-006
2.00000000e+000 3.00000000e+001 -2.80626455e-006
2.00000000e+000 3.10000000e+001 -2.88487422e-006
2.00000000e+000 3.20000000e+001 -2.96103394e-006
2.00000000e+000 3.30000000e+001 -3.03463526e-006
2.00000000e+000 3.40000000e+001 -3.10545602e-006
2.00000000e+000 3.50000000e+001 -3.17330318e-006
2.00000000e+000 3.60000000e+001 -3.23795530e-006
2.00000000e+000 3.70000000e+001 -3.29917157e-006
2.00000000e+000 3.80000000e+001 -3.35683558e-006
2.00000000e+000 3.90000000e+001 -3.41071586e-006
2.00000000e+000 4.00000000e+001 -3.46062325e-006
2.00000000e+000 4.10000000e+001 -3.50638970e-006
2.00000000e+000 4.20000000e+001 -3.54783970e-006
2.00000000e+000 4.30000000e+001 -3.58480497e-006
2.00000000e+000 4.40000000e+001 -3.61713546e-006
2.00000000e+000 4.50000000e+001 -3.64472658e-006
2.00000000e+000 4.60000000e+001 -3.66744075e-006
2.00000000e+000 4.70000000e+001 -3.68519432e-006
2.00000000e+000 4.80000000e+001 -3.69789495e-006
2.00000000e+000 4.90000000e+001 -3.70546536e-006
2.00000000e+000 5.00000000e+001 -3.70787438e-006
2.00000000e+000 5.10000000e+001 -3.70512407e-006
2.00000000e+000 5.20000000e+001 -3.69728673e-006
2.00000000e+000 5.30000000e+001 -3.68435667e-006
2.00000000e+000 5.40000000e+001 -3.66635777e-006
2.00000000e+000 5.50000000e+001 -3.64339371e-006
2.00000000e+000 5.60000000e+001 -3.61560865e-006
2.00000000e+000 5.70000000e+001 -3.58304237e-006
2.00000000e+000 5.80000000e+001 -3.54588724e-006
2.00000000e+000 5.90000000e+001 -3.50426626e-006
2.00000000e+000 6.00000000e+001 -3.45837020e-006
2.00000000e+000 6.10000000e+001 -3.40834731e-006
2.00000000e+000 6.20000000e+001 -3.35440450e-006
2.00000000e+000 6.30000000e+001 -3.29669365e-006
2.00000000e+000 6.40000000e+001 -3.23541076e-006
2.00000000e+000 6.50000000e+001 -3.17078639e-006
2.00000000e+000 6.60000000e+001 -3.10301539e-006
2.00000000e+000 6.70000000e+001 -3.03228580e-006
2.00000000e+000 6.80000000e+001 -2.95876157e-006
2.00000000e+000 6.90000000e+001 -2.88268370e-006
2.00000000e+000 7.00000000e+001 -2.80421136e-006
2.00000000e+000 7.10000000e+001 -2.72354032e-006
2.00000000e+000 7.20000000e+001 -2.64088453e-006
2.00000000e+000 7.30000000e+001 -2.55638338e-006
2.00000000e+000 7.40000000e+001 -2.47021785e-006
2.00000000e+000 7.50000000e+001 -2.38252142e-006
2.00000000e+000 7.60000000e+001 -2.29348439e-006
2.00000000e+000 7.70000000e+001 -2.20324409e-006
2.00000000e+000 7.80000000e+001 -2.11193333e-006
2.00000000e+000 7.90000000e+001 -2.01967396e-006
2.00000000e+000 8.00000000e+001 -1.92658558e-006
2.00000000e+000 8.10000000e+001 -1.83279383e-006
2.00000000e+000 8.20000000e+001 -1.73837100e-006
2.00000000e+000 8.30000000e+001 -1.64345352e-006
2.00000000e+000 8.40000000e+001 -1.54805946e-006
2.00000000e+000 8.50000000e+001 -1.45229615e-006
2.00000000e+000 8.60000000e+001 -1.35624737e-006
2.00000000e+000 8.70000000e+001 -1.25991755e-006
2.00000000e+000 8.80000000e+001 -1.16340584e-006
2.00000000e+000 8.90000000e+001 -1.06675895e-006
2.00000000e+000 9.00000000e+001 -9.69992357e-007
2.00000000e+000 9.10000000e+001 -8.73127590e-007
2.00000000e+000 9.20000000e+001 -7.76201148e-007
2.00000000e+000 9.30000000e+001 -6.79218772e-007
2.00000000e+000 9.40000000e+001 -5.82222697e-007
2.00000000e+000 9.50000000e+001 -4.85202463e-007
2.00000000e+000 9.60000000e+001 -3.88186010e-007
2.00000000e+000 9.70000000e+001 -2.91141731e-007
2.00000000e+000 9.80000000e+001 -1.94080286e-007
2.00000000e+000 9.90000000e+001 -9.70318865e-008
2.00000000e+000 1.00000000e+002 0.00000000e+000
3.00000000e+000 0.00000000e+000 0.00000000e+000
3.00000000e+000 1.00000000e+000 -1.45631546e-007
3.00000000e+000 2.00000000e+000 -2.91251240e-007
3.00000000e+000 3.00000000e+000 -4.36929582e-007
3.00000000e+000 4.00000000e+000 -5.82543521e-007
3.00000000e+000 5.00000000e+000 -7.28184887e-007
3.00000000e+000 6.00000000e+000 -8.73809483e-007
3.00000000e+000 7.00000000e+000 -1.01941043e-006
3.00000000e+000 8.00000000e+000 -1.16495471e-006
3.00000000e+000 9.00000000e+000 -1.31045090e-006
3.00000000e+000 1.00000000e+001 -1.45582931e-006
3.00000000e+000 1.10000000e+001 -1.60111858e-006
3.00000000e+000 1.20000000e+001 -1.74626211e-006
3.00000000e+000 1.30000000e+001 -1.89110676e-006
3.00000000e+000 1.40000000e+001 -2.03567515e-006
3.00000000e+000 1.50000000e+001 -2.17989987e-006
3.00000000e+000 1.60000000e+001 -2.32366278e-006
3.00000000e+000 1.70000000e+001 -2.46691457e-006
3.00000000e+000 1.80000000e+001 -2.60945876e-006
3.00000000e+000 1.90000000e+001 -2.75129696e-006
3.00000000e+000 2.00000000e+001 -2.89223590e-006
3.00000000e+000 2.10000000e+001 -3.03210163e-006
3.00000000e+000 2.20000000e+001 -3.17077320e-006
3.00000000e+000 2.30000000e+001 -3.30805028e-006
3.00000000e+000 2.40000000e+001 -3.44372302e-006
3.00000000e+000 2.50000000e+001 -3.57760700e-006
3.00000000e+000 2.60000000e+001 -3.70950829e-006
3.00000000e+000 2.70000000e+001 -3.83916131e-006
3.00000000e+000 2.80000000e+001 -3.96634186e-006
3.00000000e+000 2.90000000e+001 -4.09078939e-006
3.00000000e+000 3.00000000e+001 -4.21218965e-006
3.00000000e+000 3.10000000e+001 -4.33030254e-006
3.00000000e+000 3.20000000e+001 -4.44479838e-006
3.00000000e+000 3.30000000e+001 -4.55548161e-006
3.00000000e+000 3.40000000e+001 -4.66194888e-006
3.00000000e+000 3.50000000e+001 -4.76392734e-006
3.00000000e+000 3.60000000e+001 -4.86112776e-006
3.00000000e+000 3.70000000e+001 -4.95324548e-006
3.00000000e+000 3.80000000e+001 -5.03998945e-006
3.00000000e+000 3.90000000e+001 -5.12104089e-006
3.00000000e+000 4.00000000e+001 -5.19614423e-006
3.00000000e+000 4.10000000e+001 -5.26498206e-006
3.00000000e+000 4.20000000e+001 -5.32735612e-006
3.00000000e+000 4.30000000e+001 -5.38299628e-006
3.00000000e+000 4.40000000e+001 -5.43166334e-006
3.00000000e+000 4.50000000e+001 -5.47319041e-006
3.00000000e+000 4.60000000e+001 -5.50738105e-006
3.00000000e+000 4.70000000e+001 -5.53409473e-006
3.00000000e+000 4.80000000e+001 -5.55319730e-006
3.00000000e+000 4.90000000e+001 -5.56457871e-006
3.00000000e+000 5.00000000e+001 -5.56824580e-006
3.00000000e+000 5.10000000e+001 -5.56414761e-006
3.00000000e+000 5.20000000e+001 -5.55230872e-006
3.00000000e+000 5.30000000e+001 -5.53281279e-006
3.00000000e+000 5.40000000e+001 -5.50573441e-006
3.00000000e+000 5.50000000e+001 -5.47118270e-006
3.00000000e+000 5.60000000e+001 -5.42930684e-006
3.00000000e+000 5.70000000e+001 -5.38032145e-006
3.00000000e+000 5.80000000e+001 -5.32438889e-006
3.00000000e+000 5.90000000e+001 -5.26176837e-006
3.00000000e+000 6.00000000e+001 -5.19268224e-006
3.00000000e+000 6.10000000e+001 -5.11745202e-006
3.00000000e+000 6.20000000e+001 -5.03626734e-006
3.00000000e+000 6.30000000e+001 -4.94948381e-006
3.00000000e+000 6.40000000e+001 -4.85733062e-006
3.00000000e+000 6.50000000e+001 -4.76015248e-006
3.00000000e+000 6.60000000e+001 -4.65823041e-006
3.00000000e+000 6.70000000e+001 -4.55186728e-006
3.00000000e+000 6.80000000e+001 -4.44136185e-006
3.00000000e+000 6.90000000e+001 -4.32700381e-006
3.00000000e+000 7.00000000e+001 -4.20907554e-006
3.00000000e+000 7.10000000e+001 -4.08788355e-006
3.00000000e+000 7.20000000e+001 -3.96365158e-006
3.00000000e+000 7.30000000e+001 -3.83667611e-006
3.00000000e+000 7.40000000e+001 -3.70719567e-006
3.00000000e+000 7.50000000e+001 -3.57548993e-006
3.00000000e+000 7.60000000e+001 -3.44176124e-006
3.00000000e+000 7.70000000e+001 -3.30624152e-006
3.00000000e+000 7.80000000e+001 -3.16909541e-006
3.00000000e+000 7.90000000e+001 -3.03055049e-006
3.00000000e+000 8.00000000e+001 -2.89079071e-006
3.00000000e+000 8.10000000e+001 -2.74997251e-006
3.00000000e+000 8.20000000e+001 -2.60824550e-006
3.00000000e+000 8.30000000e+001 -2.46573086e-006
3.00000000e+000 8.40000000e+001 -2.32254956e-006
3.00000000e+000 8.50000000e+001 -2.17882166e-006
3.00000000e+000 8.60000000e+001 -2.03468039e-006
3.00000000e+000 8.70000000e+001 -1.89013360e-006
3.00000000e+000 8.80000000e+001 -1.74533488e-006
3.00000000e+000 8.90000000e+001 -1.60029640e-006
3.00000000e+000 9.00000000e+001 -1.45509193e-006
3.00000000e+000 9.10000000e+001 -1.30976093e-006
3.00000000e+000 9.20000000e+001 -1.16432807e-006
3.00000000e+000 9.30000000e+001 -1.01885519e-006
3.00000000e+000 9.40000000e+001 -8.73347005e-007
3.00000000e+000 9.50000000e+001 -7.27778058e-007
3.00000000e+000 9.60000000e+001 -5.82263738e-007
3.00000000e+000 9.70000000e+001 -4.36691636e-007
3.00000000e+000 9.80000000e+001 -2.91132437e-007
3.00000000e+000 9.90000000e+001 -1.45553145e-007
3.00000000e+000 1.00000000e+002 0.00000000e+000
4.00000000e+000 0.00000000e+000 0.00000000e+000
4.00000000e+000 1.00000000e+000 -1.94200439e-007
4.00000000e+000 2.00000000e+000 -3.88389424e-007
4.00000000e+000 3.00000000e+000 -5.82579162e-007
4.00000000e+000 4.00000000e+000 -7.76769411e-007
4.00000000e+000 5.00000000e+000 -9.70928454e-007
4.00000000e+000 6.00000000e+000 -1.16514639e-006
4.00000000e+000 7.00000000e+000 -1.35929258e-006
4.00000000e+000 8.00000000e+000 -1.55338296e-006
4.00000000e+000 9.00000000e+000 -1.74740535e-006
4.00000000e+000 1.00000000e+001 -1.94133759e-006
4.00000000e+000 1.10000000e+001 -2.13512453e-006
4.00000000e+000 1.20000000e+001 -2.32865841e-006
4.00000000e+000 1.30000000e+001 -2.52192331e-006
4.00000000e+000 1.40000000e+001 -2.71479257e-006
4.00000000e+000 1.50000000e+001 -2.90719254e-006
4.00000000e+000 1.60000000e+001 -3.09906886e-006
4.00000000e+000 1.70000000e+001 -3.29022464e-006
4.00000000e+000 1.80000000e+001 -3.48050412e-006
4.00000000e+000 1.90000000e+001 -3.66980862e-006
4.00000000e+000 2.00000000e+001 -3.85795693e-006
4.00000000e+000 2.10000000e+001 -4.04468892e-006
4.00000000e+000 2.20000000e+001 -4.22985613e-006
4.00000000e+000 2.30000000e+001 -4.41318207e-006
4.00000000e+000 2.40000000e+001 -4.59438706e-006
4.00000000e+000 2.50000000e+001 -4.77328194e-006
4.00000000e+000 2.60000000e+001 -4.94953883e-006
4.00000000e+000 2.70000000e+001 -5.12274801e-006
4.00000000e+000 2.80000000e+001 -5.29272756e-006
4.00000000e+000 2.90000000e+001 -5.45905004e-006
4.00000000e+000 3.00000000e+001 -5.62135301e-006
4.00000000e+000 3.10000000e+001 -5.77929541e-006
4.00000000e+000 3.20000000e+001 -5.93244931e-006
4.00000000e+000 3.30000000e+001 -6.08042865e-006
4.00000000e+000 3.40000000e+001 -6.22287462e-006
4.00000000e+000 3.50000000e+001 -6.35931428e-006
4.00000000e+000 3.60000000e+001 -6.48939613e-006
4.00000000e+000 3.70000000e+001 -6.61271133e-006
4.00000000e+000 3.80000000e+001 -6.72880333e-006
4.00000000e+000 3.90000000e+001 -6.83731378e-006
4.00000000e+000 4.00000000e+001 -6.93786160e-006
4.00000000e+000 4.10000000e+001 -7.03006299e-006
4.00000000e+000 4.20000000e+001 -7.11360235e-006
4.00000000e+000 4.30000000e+001 -7.18814817e-006
4.00000000e+000 4.40000000e+001 -7.25337486e-006
4.00000000e+000 4.50000000e+001 -7.30899092e-006
4.00000000e+000 4.60000000e+001 -7.35478534e-006
4.00000000e+000 4.70000000e+001 -7.39058942e-006
